Artist,Track,Energy,Valence,Url_youtube
Soda Stereo,En la Ciudad de la Furia - MTV Unplugged,0.519,0.266,https://www.youtube.com/watch?v=MnZOn4KKrJo
Nas,"One Mic, One Gun",0.916,0.458,https://www.youtube.com/watch?v=xcqlUKdpNyU
Nas,N.Y. State of Mind,0.91,0.887,https://www.youtube.com/watch?v=p-pTYMAXxMM
Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),0.564,0.523,https://www.youtube.com/watch?v=mlp-IIG9ApU
Nas,The World Is Yours,0.794,0.54,https://www.youtube.com/watch?v=e5PnuIRnJW8
Nas,Nas Is Like,0.845,0.929,https://www.youtube.com/watch?v=VC4ORS5n9Hg
Nas,It Ain't Hard to Tell,0.729,0.357,https://www.youtube.com/watch?v=3hOZaTGnHU4
Nas,The Message,0.543,0.485,https://www.youtube.com/watch?v=C2CZOBnHc5M
Nas,Represent,0.832,0.618,https://www.youtube.com/watch?v=7qOvGyyAmpA
Nas,Get Down,0.718,0.507,https://www.youtube.com/watch?v=toHPcVT-PiY
Nas,I Can,0.885,0.694,https://www.youtube.com/watch?v=RvVfgvHucRY
Luis Fonsi,Despacito,0.797,0.839,https://www.youtube.com/watch?v=kJQP7kiw5Fk
Luis Fonsi,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=z8ZFZD3fuJU
Luis Fonsi,CORAZONES ROTOS,0.782,0.525,https://www.youtube.com/watch?v=pR862HV1mb0
Luis Fonsi,Échame La Culpa,0.897,0.649,https://www.youtube.com/watch?v=TyHvyGVs42U
Luis Fonsi,Despacito - Remix,0.798,0.857,https://www.youtube.com/watch?v=dr_GAJZviR0
Luis Fonsi,No Me Doy Por Vencido,0.663,0.407,https://www.youtube.com/watch?v=8hRGBcr_gJc
Luis Fonsi,Tanto,0.772,0.604,https://www.youtube.com/watch?v=ridGylKQ0WY
Luis Fonsi,Llegaste Tú,0.529,0.517,https://www.youtube.com/watch?v=weKJWqw8-3g
Luis Fonsi,Party Animal,0.869,0.84,https://www.youtube.com/watch?v=P5C--jQjYgw
Luis Fonsi,Imposible,0.738,0.925,https://www.youtube.com/watch?v=De4FqIkvHX0
Backstreet Boys,I Want It That Way,0.694,0.482,https://www.youtube.com/watch?v=4fndeDfaWCg
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,0.873,0.586,https://www.youtube.com/watch?v=JD-8L8CZd7U
Backstreet Boys,As Long as You Love Me,0.816,0.753,https://www.youtube.com/watch?v=0Gl2QnHNpkA
Backstreet Boys,Shape of My Heart,0.786,0.518,https://www.youtube.com/watch?v=OT5msu-dap8
Backstreet Boys,Show Me the Meaning of Being Lonely,0.625,0.683,https://www.youtube.com/watch?v=aBt8fN7mJNg
Backstreet Boys,Larger Than Life,0.973,0.75,https://www.youtube.com/watch?v=MEb2CecR11I
Backstreet Boys,Quit Playing Games (With My Heart),0.875,0.882,https://www.youtube.com/watch?v=Ug88HO2mg44
Backstreet Boys,Drowning,0.782,0.481,https://www.youtube.com/watch?v=GZXHBgjQjNM
Backstreet Boys,Incomplete,0.589,0.165,https://www.youtube.com/watch?v=WVe80iZtlYU
Backstreet Boys,The Call,0.874,0.747,https://www.youtube.com/watch?v=wMOkm57vu0k
Los Ángeles Azules,Nunca Es Suficiente,0.518,0.78,https://www.youtube.com/watch?v=k76BgIb89-s
Los Ángeles Azules,Otra Noche,0.715,0.683,https://www.youtube.com/watch?v=EOBE_uBSGYw
Los Ángeles Azules,Amor A Primera Vista,0.821,0.96,https://www.youtube.com/watch?v=SlgtjRq5AXs
Los Ángeles Azules,El Listón De Tu Pelo,0.432,0.765,https://www.youtube.com/watch?v=QU1TMs3L6cE
Los Ángeles Azules,17 Años,0.483,0.774,https://www.youtube.com/watch?v=y22w9ObONtQ
Los Ángeles Azules,Cómo Te Voy A Olvidar,0.469,0.673,https://www.youtube.com/watch?v=nxXvOEPsE0s
Los Ángeles Azules,Entrega De Amor,0.545,0.834,https://www.youtube.com/watch?v=jPBrEnasGeY
Los Ángeles Azules,Mis Sentimientos,0.7,0.836,https://www.youtube.com/watch?v=BokdSWC2R68
Los Ángeles Azules,20 Rosas,0.376,0.792,https://www.youtube.com/watch?v=nixmiK4bzyw
Los Ángeles Azules,"Ni Contigo, Ni Sin Ti",0.52,0.643,https://www.youtube.com/watch?v=lwFvC4dFx0o
Zedd,The Middle,0.657,0.437,https://www.youtube.com/watch?v=M3mJkSqZbX4
Zedd,Clarity,0.781,0.176,https://www.youtube.com/watch?v=IxxstCcJlsc
Zedd,Stay,0.622,0.544,https://www.youtube.com/watch?v=yWEK4v9AVKQ
Zedd,Happy Now,0.741,0.458,https://www.youtube.com/watch?v=KfXvjxbRhZk
Zedd,Make You Say,0.61,0.649,https://www.youtube.com/watch?v=4HrU1EbataI
Zedd,Beautiful Now,0.833,0.56,https://www.youtube.com/watch?v=n1a7o44WxNo
Zedd,Good Thing (with Kehlani),0.564,0.574,https://www.youtube.com/watch?v=CMla2ZIz7-4
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,0.738,0.461,https://www.youtube.com/watch?v=i-gyZ35074k
Zedd,I Want You To Know,0.846,0.366,https://www.youtube.com/watch?v=X46t8ZFqUB4
Zedd,Follow,0.78,0.201,https://www.youtube.com/watch?v=SpIgOm5vFkE
Nat King Cole,The Christmas Song (Merry Christmas To You),0.21,0.209,https://www.youtube.com/watch?v=wKhRnZZ0cJI
Nat King Cole,Deck The Halls,0.437,0.964,https://www.youtube.com/watch?v=kORRidv-p0Y
Nat King Cole,Joy To The World,0.337,0.662,https://www.youtube.com/watch?v=jgAZVgfUxcg
Nat King Cole,L-O-V-E,0.373,0.663,https://www.youtube.com/watch?v=f_HmF84G7ZY
Nat King Cole,"Caroling, Caroling",0.381,0.597,https://www.youtube.com/watch?v=QFM9XwBXtdU
Nat King Cole,O Come All Ye Faithful,0.217,0.196,https://www.youtube.com/watch?v=9UwpVfZ_LPY
Nat King Cole,Unforgettable,0.182,0.178,https://www.youtube.com/watch?v=JFyuOEovTOE
Nat King Cole,The Happiest Christmas Tree,0.456,0.94,https://www.youtube.com/watch?v=tqXzZH31Mbw
Nat King Cole,O Little Town Of Bethlehem,0.164,0.236,https://www.youtube.com/watch?v=EHKORmpW4Cg
Nat King Cole,Smile,0.136,0.263,https://www.youtube.com/watch?v=xyHoohNyYkw
Armin van Buuren,Blah Blah Blah,0.963,0.179,https://www.youtube.com/watch?v=mfJhMfOPWdE
Armin van Buuren,This Is What It Feels Like,0.833,0.145,https://www.youtube.com/watch?v=BR_DFMUzX4E
Armin van Buuren,Easy To Love,0.781,0.713,https://www.youtube.com/watch?v=JaTSDa0mx_U
Armin van Buuren,Great Spirit,0.911,0.211,https://www.youtube.com/watch?v=yo4pmauhugo
Armin van Buuren,Leave A Little Love,0.855,0.329,https://www.youtube.com/watch?v=JGtlP0Vzuq4
Armin van Buuren,No Fun,0.904,0.328,https://www.youtube.com/watch?v=8VSB7Raq_E4
Armin van Buuren,One More Time,0.764,0.289,https://www.youtube.com/watch?v=LofWybYHljQ
Armin van Buuren,Love We Lost (with R3HAB),0.783,0.311,https://www.youtube.com/watch?v=v-ecBV7C0PQ
Armin van Buuren,Repeat After Me,0.939,0.179,https://www.youtube.com/watch?v=AwYl_H4_EW8
Armin van Buuren,Come Around Again,0.912,0.426,https://www.youtube.com/watch?v=Yxi7ABcIxKU
Juicy J,"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",0.815,0.459,https://www.youtube.com/watch?v=BaACrT6Ydik
Juicy J,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),0.743,0.576,https://www.youtube.com/watch?v=AI0gk2KJeho
Juicy J,Be Careful (feat. Finesse2Tymes),0.726,0.823,https://www.youtube.com/watch?v=0bOAxlfMs_0
Juicy J,Smoke A Nigga (feat. Wiz Khalifa),0.636,0.147,https://www.youtube.com/watch?v=nBApNtVeLfs
Juicy J,"Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) - G-Mix [G-Mix]",0.827,0.769,https://www.youtube.com/watch?v=nWAGLkyxQG0
Juicy J,RIP Young (feat. Project Pat & Juicy J) - Remix,0.662,0.476,https://www.youtube.com/watch?v=_iDw1c_tUU8
Juicy J,One of Those Nights (feat. The Weeknd),0.589,0.0812,https://www.youtube.com/watch?v=VP7GNxLI9fM
Juicy J,Bounce It (feat. Wale & Trey Songz),0.572,0.477,https://www.youtube.com/watch?v=lgSH3LPfo6g
Juicy J,Hitta (feat. Juicy J),0.956,0.375,https://www.youtube.com/watch?v=uo4cRG1Qtw0
Juicy J,Freaky (feat. A$ap Rocky & $uicideboy$),0.698,0.653,https://www.youtube.com/watch?v=3MhFiHYiDRM
Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.703,0.138,https://www.youtube.com/watch?v=NO7EtdR3Dyw
Julieta Venegas,Me Voy,0.679,0.601,https://www.youtube.com/watch?v=y8rBC6GCUjg
Julieta Venegas,Limón y Sal,0.649,0.491,https://www.youtube.com/watch?v=tIpzfs5tBJU
Julieta Venegas,Eres para Mí (with Anita Tijoux),0.685,0.899,https://www.youtube.com/watch?v=pj2ntDiXJCk
Julieta Venegas,Andar Conmigo,0.585,0.912,https://www.youtube.com/watch?v=W3ORL0kDSgo
Julieta Venegas,Lento,0.745,0.804,https://www.youtube.com/watch?v=CuTx1QwLPjM
Julieta Venegas,Nada Fue Un Error - Live In Spain / 2005,0.948,0.572,https://www.youtube.com/watch?v=udBLU0Y_G2s
Julieta Venegas,Algo Está Cambiando,0.6,0.365,https://www.youtube.com/watch?v=-zRjGUSoXKQ
Julieta Venegas,El Presente (Unplugged) (En Vivo),0.749,0.552,https://www.youtube.com/watch?v=DMI1V5ChoFc
Julieta Venegas,Mismo Amor,0.674,0.943,https://www.youtube.com/watch?v=WnhJ5fljmZc
Bruce Springsteen,Dancing In the Dark,0.942,0.495,https://www.youtube.com/watch?v=129kuDCQtHs
Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",0.668,0.407,https://www.youtube.com/watch?v=i7X3uzZv900
Bruce Springsteen,I'm On Fire,0.446,0.868,https://www.youtube.com/watch?v=lrpXArn3hII
Bruce Springsteen,Born in the U.S.A.,0.952,0.584,https://www.youtube.com/watch?v=EPhWR4d3FJQ
Bruce Springsteen,Born to Run,0.944,0.606,https://www.youtube.com/watch?v=IxuThNgl3YA
Bruce Springsteen,Streets of Philadelphia - Single Edit,0.29,0.443,https://www.youtube.com/watch?v=4z2DtNW79sQ
Bruce Springsteen,Glory Days,0.96,0.978,https://www.youtube.com/watch?v=6vQpW9XRiyM
Bruce Springsteen,Hungry Heart,0.894,0.972,https://www.youtube.com/watch?v=0My2AqPFpFg
Bruce Springsteen,The River,0.536,0.59,https://www.youtube.com/watch?v=lc6F47Z6PI4
Bruce Springsteen,Secret Garden,0.329,0.118,https://www.youtube.com/watch?v=_d_OdqErMsc
Wham!,Last Christmas,0.478,0.947,https://www.youtube.com/watch?v=E8gmARGvPlI
Wham!,Wake Me Up Before You Go-Go,0.573,0.897,https://www.youtube.com/watch?v=pIgZ7gMze7A
Wham!,Everything She Wants,0.459,0.962,https://www.youtube.com/watch?v=Yf_Lwe6p-Cg
Wham!,Club Tropicana,0.714,0.806,https://www.youtube.com/watch?v=bVFM2mCPnhQ
Wham!,I'm Your Man,0.837,0.588,https://www.youtube.com/watch?v=6W0d9xMhZbo
Wham!,Freedom,0.651,0.824,https://www.youtube.com/watch?v=BFwOs-jy53A
Wham!,The Edge of Heaven,0.665,0.877,https://www.youtube.com/watch?v=cCqEyJc-wdk
Wham!,Last Christmas - Single Version,0.497,0.841,https://www.youtube.com/watch?v=E8gmARGvPlI
Wham!,Last Christmas - Pudding Mix,0.501,0.817,https://www.youtube.com/watch?v=rdBF5seCfwg
Wham!,Young Guns (Go for It!),0.753,0.589,https://www.youtube.com/watch?v=doZ6wOJHu_E
José José,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=zxG1Yj1Si58
José José,Vamos a Darnos Tiempo,0.327,0.175,https://www.youtube.com/watch?v=nXB9voBdLKI
José José,El Amar y el Querer,0.369,0.17,https://www.youtube.com/watch?v=RzJ3QjBsqM0
José José,Gavilán o Paloma,0.454,0.378,https://www.youtube.com/watch?v=s6m2USXTvCo
José José,Almohada,0.113,0.125,https://www.youtube.com/watch?v=-I8ERJNhHAQ
José José,Lo Que No Fue No Será,0.467,0.513,https://www.youtube.com/watch?v=lflKe1W-6Rg
José José,El Triste,0.455,0.546,https://www.youtube.com/watch?v=E20G25SCAEg
José José,Lo Dudo,0.284,0.233,https://www.youtube.com/watch?v=9tBsobnceYo
José José,Si Me Dejas Ahora,0.439,0.447,https://www.youtube.com/watch?v=Fs4G8tXMb8k
José José,Quiero Perderme Contigo,0.277,0.298,https://www.youtube.com/watch?v=lY-mGKkiYsc
Los Tigres Del Norte,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=zxG1Yj1Si58
Los Tigres Del Norte,Ni Parientes Somos,0.605,0.968,https://www.youtube.com/watch?v=svSvLjcMgRU
Los Tigres Del Norte,La Banda Del Carro Rojo,0.305,0.809,https://www.youtube.com/watch?v=SF3kjEnMTG4
Los Tigres Del Norte,La Puerta Negra,0.54,0.969,https://www.youtube.com/watch?v=rryDND06LHU
Los Tigres Del Norte,La Mesa Del Rincón,0.529,0.967,https://www.youtube.com/watch?v=UhRYufOuCD4
Los Tigres Del Norte,Contrabando Y Traición,0.332,0.88,https://www.youtube.com/watch?v=p0--yfPXMtk
Los Tigres Del Norte,Qué Tal Si Eres Tu,0.844,0.968,https://www.youtube.com/watch?v=UTE9s0vEOUg
Los Tigres Del Norte,Pedro Y Pablo,0.444,0.957,https://www.youtube.com/watch?v=Yz2SemBStRo
Los Tigres Del Norte,Tumba Falsa,0.646,0.944,https://www.youtube.com/watch?v=dd7CIPs_k_M
Los Tigres Del Norte,Prisión De Amor,0.639,0.797,https://www.youtube.com/watch?v=--RrYjkX0Tw
Bryan Adams,Summer Of '69,0.834,0.774,https://www.youtube.com/watch?v=eFjjO_lhf9c
Bryan Adams,Heaven,0.589,0.335,https://www.youtube.com/watch?v=s6TtwR2Dbjg
Bryan Adams,(Everything I Do) I Do It For You,0.365,0.253,https://www.youtube.com/watch?v=Y0pdQU87dc8
Bryan Adams,Run To You,0.811,0.635,https://www.youtube.com/watch?v=nCBASt507WA
Bryan Adams,Have You Ever Really Loved A Woman?,0.478,0.358,https://www.youtube.com/watch?v=diKIYv8tMC8
Bryan Adams,When You're Gone,0.931,0.643,https://www.youtube.com/watch?v=_W2jONIjrM0
Bryan Adams,Please Forgive Me,0.456,0.144,https://www.youtube.com/watch?v=9EHAo6rEuas
Bryan Adams,Straight From The Heart,0.237,0.366,https://www.youtube.com/watch?v=ImCTOtOJyi0
Bryan Adams,Christmas Time,0.582,0.326,https://www.youtube.com/watch?v=amk7AiEI43I
Bryan Adams,It's Only Love,0.805,0.743,https://www.youtube.com/watch?v=_6igcfvq2BQ
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,0.24,0.701,https://www.youtube.com/watch?v=Rnil5LyK_B0
Dean Martin,Rudolph The Red-Nosed Reindeer,0.201,0.857,https://www.youtube.com/watch?v=M47xvJE6GAg
Dean Martin,"Baby, It's Cold Outside",0.196,0.537,https://www.youtube.com/watch?v=7MFJ7ie_yGU
Dean Martin,Silver Bells,0.259,0.606,https://www.youtube.com/watch?v=lylWDAo9hFw
Dean Martin,Everybody Loves Somebody,0.391,0.461,https://www.youtube.com/watch?v=z-2_OstpR5c
Dean Martin,White Christmas,0.109,0.276,https://www.youtube.com/watch?v=_90Q91RAfIU
Dean Martin,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,0.144,0.343,https://www.youtube.com/watch?v=4mppAFu3dqw
Dean Martin,You're Nobody 'Til Somebody Loves You - Remastered/1997,0.182,0.652,https://www.youtube.com/watch?v=LJwZcfREQiU
Dean Martin,A Marshmallow World,0.545,0.634,https://www.youtube.com/watch?v=5QFKKap5V3U
Dean Martin,That's Amore,0.146,0.595,https://www.youtube.com/watch?v=wWulNMLukVE
Nelly Furtado,Promiscuous,0.97,0.868,https://www.youtube.com/watch?v=0J3vgcE5i2o
Nelly Furtado,Maneater,0.777,0.787,https://www.youtube.com/watch?v=PLolag3YSYU
Nelly Furtado,Say It Right,0.872,0.809,https://www.youtube.com/watch?v=6JnGBs88sL0
Nelly Furtado,I'm Like A Bird,0.607,0.614,https://www.youtube.com/watch?v=roPQ_M3yJTA
Nelly Furtado,Say It Right - Sped Up Remix,0.941,0.765,https://www.youtube.com/watch?v=zoXpyME-nsc
Nelly Furtado,All Good Things (Come To An End),0.649,0.388,https://www.youtube.com/watch?v=4pBo-GL9SRg
Nelly Furtado,Turn Off The Light,0.687,0.649,https://www.youtube.com/watch?v=kOL7aeIDruA
Nelly Furtado,Maneater - Radio Version,0.782,0.874,https://www.youtube.com/watch?v=PLolag3YSYU
Nelly Furtado,Try,0.588,0.317,https://www.youtube.com/watch?v=3--1Kw2UHDQ
Nelly Furtado,Promiscuous - Radio Edit,0.979,0.811,https://www.youtube.com/watch?v=0J3vgcE5i2o
Ricky Martin,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=zxG1Yj1Si58
Ricky Martin,Livin' la Vida Loca,0.954,0.933,https://www.youtube.com/watch?v=p47fEXGabaY
Ricky Martin,Vente Pa' Ca (feat. Maluma),0.92,0.533,https://www.youtube.com/watch?v=iOe6dI2JhgU
Ricky Martin,Canción Bonita,0.771,0.785,https://www.youtube.com/watch?v=KIBeny5wq6M
Ricky Martin,Vuelve,0.462,0.356,https://www.youtube.com/watch?v=p7QYo-9SlP0
Ricky Martin,La Mordidita (feat. Yotuel),0.903,0.946,https://www.youtube.com/watch?v=lBztnahrOFw
Ricky Martin,Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,0.82,0.398,https://www.youtube.com/watch?v=8NBnmp3qPfI
Ricky Martin,A Veces Bien Y A Veces Mal,0.521,0.217,https://www.youtube.com/watch?v=DvxAm1fo1Ok
Ricky Martin,"Te Extraño, Te Olvido, Te Amo",0.597,0.466,https://www.youtube.com/watch?v=7IPVe1oywh0
Ricky Martin,Otra Noche en L.A.,0.59,0.53,https://www.youtube.com/watch?v=Wrygid-TGlI
Jennifer Lopez,On The Floor,0.777,0.575,https://www.youtube.com/watch?v=t4H_Zoh7G5A
Jennifer Lopez,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=zxG1Yj1Si58
Jennifer Lopez,On The Floor - Radio Edit,0.686,0.444,https://www.youtube.com/watch?v=t4H_Zoh7G5A
Jennifer Lopez,Ain't Your Mama,0.678,0.82,https://www.youtube.com/watch?v=Pgmx7z49OEk
Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.762,0.946,https://www.youtube.com/watch?v=RciKM866Rhk
Jennifer Lopez,Let's Get Loud,0.937,0.906,https://www.youtube.com/watch?v=Q91hydQRGyM
Jennifer Lopez,Love Don't Cost a Thing,0.842,0.685,https://www.youtube.com/watch?v=4kGvlESGvbs
Jennifer Lopez,Dance Again,0.856,0.714,https://www.youtube.com/watch?v=bjgFH01k0gU
Jennifer Lopez,I'm Real (feat. Ja Rule) - Murder Remix,0.587,0.554,https://www.youtube.com/watch?v=Sjx9oSJDAVQ
Jennifer Lopez,Get Right,0.759,0.362,https://www.youtube.com/watch?v=1WIsnC-h1d0
Sido,Spät nach Haus,0.449,0.602,https://www.youtube.com/watch?v=J5Y1oJw3o8M
Sido,Follow,0.628,0.472,https://www.youtube.com/watch?v=RdSdg6o05-M
Sido,Liebst du mich,0.783,0.814,https://www.youtube.com/watch?v=WKb0ohIhfG8
Sido,Sterne (feat. Bozza),0.597,0.24,https://www.youtube.com/watch?v=howTT2QBUi8
Sido,2002,0.691,0.493,https://www.youtube.com/watch?v=9_BvGdWbYoM
Sido,Mit Dir,0.438,0.544,https://www.youtube.com/watch?v=ABmRHw5VHEU
Sido,Schlechtes Vorbild,0.613,0.961,https://www.youtube.com/watch?v=9jjvlT78pU4
Sido,Rollender Stein,0.536,0.288,https://www.youtube.com/watch?v=jCqYm2Hb-ig
Sido,Medizin (feat. Jamule),0.623,0.574,https://www.youtube.com/watch?v=PHW1RLjm1-w
Sido,3 Monde,0.56,0.782,https://www.youtube.com/watch?v=3V5UkGKPNig
Wolfgang Amadeus Mozart,"Requiem, K. 626: Lacrimosa",0.0898,0.0413,
Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",0.0311,0.063,https://www.youtube.com/watch?v=i2uYb6bMKyI
Wolfgang Amadeus Mozart,"Fantasia in D Minor, K. 397",0.0499,0.0779,https://www.youtube.com/watch?v=1BkZ8ci8_k4
Wolfgang Amadeus Mozart,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",0.237,0.357,https://www.youtube.com/watch?v=rNeirjA65Dk
Wolfgang Amadeus Mozart,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",0.248,0.66,https://www.youtube.com/watch?v=I_AX4R-d29o
Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: Sequence: VI. Lacrimosa dies illa",0.101,0.0707,https://www.youtube.com/watch?v=1u2fCJwW8Ys
Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro",0.136,0.445,https://www.youtube.com/watch?v=rHZ0nkZatJk
Wolfgang Amadeus Mozart,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",0.144,0.303,
Wolfgang Amadeus Mozart,"Adagio in E Major, K. 261",0.079,0.082,https://www.youtube.com/watch?v=82XtoaW0vws
Wolfgang Amadeus Mozart,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",0.037,0.037,https://www.youtube.com/watch?v=NecLh4YOT9M
Juan Gabriel,Abrázame Muy Fuerte,0.387,0.312,https://www.youtube.com/watch?v=_tNVEhSelH0
Juan Gabriel,¿Por Qué Me Haces Llorar?,0.477,0.793,https://www.youtube.com/watch?v=f8U4L49QPyE
Juan Gabriel,Hasta Que Te Conocí,0.214,0.218,https://www.youtube.com/watch?v=ga5Bo4YdgH4
Juan Gabriel,Ya Lo Sé Que Tú Te Vas,0.276,0.196,https://www.youtube.com/watch?v=wKTt1sMZR6k
Juan Gabriel,Caray,0.485,0.957,https://www.youtube.com/watch?v=4q4mvZLvMec
Juan Gabriel,La Farsante,0.286,0.894,https://www.youtube.com/watch?v=_JlUoAV8PsQ
Juan Gabriel,Se Me Olvidó Otra Vez,0.0862,0.302,https://www.youtube.com/watch?v=yJSj_naZh-E
Juan Gabriel,Siempre en Mi Mente,0.452,0.599,https://www.youtube.com/watch?v=YzYmF059VkU
Juan Gabriel,Te Lo Pido por Favor,0.272,0.396,https://www.youtube.com/watch?v=Of3Y_IcbbuU
Juan Gabriel,Querida,0.383,0.46,https://www.youtube.com/watch?v=JbqZTq-IYsM
Nelly,Dilemma,0.552,0.607,https://www.youtube.com/watch?v=8WYHDfJDPDc
Nelly,Ride Wit Me,0.7,0.722,https://www.youtube.com/watch?v=RtSDWq6HsJE
Nelly,Hot In Herre,0.745,0.912,https://www.youtube.com/watch?v=GeZZr_p6vB8
Nelly,Just A Dream,0.752,0.103,https://www.youtube.com/watch?v=N6O2ncUKvlg
Nelly,Country Grammar (Hot Shit),0.664,0.565,https://www.youtube.com/watch?v=Y5qKNlcUwKs
Nelly,Lil Bit (feat. Florida Georgia Line),0.689,0.41,https://www.youtube.com/watch?v=CTYXd__nbvo
Nelly,Air Force Ones,0.459,0.618,https://www.youtube.com/watch?v=BfzsMQGqrt0
Nelly,The Fix (feat. Jeremih),0.479,0.0873,https://www.youtube.com/watch?v=lJMqyTOH2a8
Nelly,E.I.,0.481,0.406,https://www.youtube.com/watch?v=mNaMR8AyeWc
Nelly,Good Times Roll,0.748,0.704,https://www.youtube.com/watch?v=a3vE1vM4x7Q
Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",0.00919,0.0929,https://www.youtube.com/watch?v=9E6b3swbnWg
Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",0.0047,0.186,https://www.youtube.com/watch?v=_hyAOYMUVDs
Frédéric Chopin,"Nocturne No. 1 In B Flat Minor, Op. 9 No. 1",0.0149,0.0382,https://www.youtube.com/watch?v=ZtIW2r1EalM
Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",0.0451,0.0707,https://www.youtube.com/watch?v=p29JUpsOSTE
Frédéric Chopin,"Preludes, Op. 28: No. 4, Largo",0.0164,0.0364,https://www.youtube.com/watch?v=qNDHb4fbOuE
Frédéric Chopin,Nocturne Op. 9 No. 2,0.0146,0.0815,https://www.youtube.com/watch?v=9E6b3swbnWg
Frédéric Chopin,"Prélude in E minor, Op. 28, No. 4",0.00269,0.0397,https://www.youtube.com/watch?v=l1OWaAJdNt0
Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: III. Largo",0.0103,0.08,https://www.youtube.com/watch?v=-MbEkNFYS_A
Frédéric Chopin,"Nocturne No. 19 in E Minor, Op. 72, No. 1",0.00735,0.0944,https://www.youtube.com/watch?v=Wx0jkZdQwN8
Frédéric Chopin,"Nocturne No. 2 In E Flat, Op. 9 No. 2",0.00922,0.0713,https://www.youtube.com/watch?v=9E6b3swbnWg
Marco Antonio Solís,El Ultimo Adiós - Varios Artistas Version,0.572,0.285,https://www.youtube.com/watch?v=zxG1Yj1Si58
